distance_km,traffic_hours,vehicle_avg_speed,vehicle_type,road_condition,weather_condition,actual_time_minutes,route_from,route_to,road_type
13.3,19.23,11.57,truck,excellent,rain,98.69,Kathmandu,Bhaktapur,city
40.42,22.54,37.99,jeep,fair,fog,147.57,Dharan,Dhankuta,hill
428.42,2.0,64.03,jeep,poor,clear,699.4,Kathmandu,Dharan,highway
36.02,10.41,55.63,microbus,excellent,cloudy,38.94,Biratnagar,Dharan,terai
42.94,14.33,37.48,car,fair,cloudy,135.16,Dharan,Dhankuta,hill
425.61,1.39,74.77,car,excellent,cloudy,324.65,Kathmandu,Dharan,highway
282.8,11.69,62.93,jeep,poor,dust,579.51,Kathmandu,Bhairahawa,highway
31.7,23.88,40.73,scooter,fair,fog,112.5,Dharan,Biratnagar,highway
122.23,9.23,72.87,car,fair,cloudy,299.06,Pokhara,Butwal,highway
11.95,19.3,21.68,bus,fair,cloudy,42.15,Kathmandu,Bhaktapur,city
39.95,13.55,25.6,microbus,good,clear,126.24,Dharan,Dhankuta,hill
133.76,11.14,67.02,jeep,excellent,cloudy,102.36,Kathmandu,Chitwan,highway
7.94,2.36,25.62,bus,fair,dust,31.13,Biratnagar,Itahari,city
14.45,2.22,16.11,bus,poor,cloudy,90.15,Pokhara,Lekhnath,city
27.17,21.07,31.69,car,poor,clear,121.48,Kathmandu,Dhulikhel,hill
144.76,9.68,55.86,jeep,good,rain,294.29,Kathmandu,Chitwan,highway
302.39,6.66,38.81,truck,good,cloudy,855.86,Kathmandu,Bhairahawa,highway
31.09,21.68,26.7,car,poor,clear,199.27,Kathmandu,Nagarkot,hill
434.41,23.69,49.89,truck,good,cloudy,491.75,Kathmandu,Dharan,highway
7.35,22.17,27.83,jeep,good,fog,20.25,Biratnagar,Itahari,city
38.04,20.36,46.3,microbus,fair,clear,72.82,Biratnagar,Dharan,terai
114.9,18.19,49.97,scooter,fair,clear,259.27,Pokhara,Butwal,highway
11.96,2.49,13.17,scooter,poor,clear,164.25,Kathmandu,Bhaktapur,city
6.51,4.84,34.83,motorcycle,excellent,rain,14.65,Kathmandu,Patan,city
117.7,0.14,47.22,microbus,poor,clear,445.26,Pokhara,Butwal,highway
135.45,1.58,43.2,bus,poor,clear,366.05,Pokhara,Butwal,highway
287.52,2.24,56.29,truck,poor,clear,451.38,Kathmandu,Bhairahawa,highway
15.1,9.61,13.42,bus,good,clear,130.66,Pokhara,Lekhnath,city
30.17,13.06,34.83,car,poor,rain,198.41,Kathmandu,Dhulikhel,hill
12.59,5.67,33.26,motorcycle,fair,fog,58.03,Pokhara,Sarangkot,hill
29.72,19.3,23.28,truck,good,rain,134.34,Kathmandu,Dhulikhel,hill
145.41,5.26,50.54,truck,good,clear,194.35,Kathmandu,Chitwan,highway
293.48,10.59,59.19,truck,fair,cloudy,397.22,Kathmandu,Bhairahawa,highway
62.97,22.72,50.22,microbus,fair,fog,141.73,Birgunj,Hetauda,terai
32.78,7.28,39.41,jeep,good,clear,103.09,Kathmandu,Nagarkot,hill
129.37,21.0,50.4,microbus,fair,dust,189.06,Pokhara,Butwal,highway
7.35,5.86,17.14,bus,good,clear,29.23,Kathmandu,Patan,city
29.16,13.77,27.47,scooter,excellent,cloudy,99.89,Kathmandu,Nagarkot,hill
7.52,4.83,12.72,scooter,good,clear,32.7,Kathmandu,Patan,city
13.24,17.53,14.29,microbus,good,clear,88.6,Kathmandu,Bhaktapur,city
188.42,2.07,38.69,scooter,excellent,cloudy,334.5,Kathmandu,Pokhara,highway
37.38,21.09,42.34,bus,good,clear,53.22,Biratnagar,Dharan,terai
142.92,19.82,71.13,jeep,fair,clear,155.96,Kathmandu,Birgunj,highway
140.57,15.84,71.89,jeep,excellent,fog,157.48,Kathmandu,Chitwan,highway
11.84,15.59,24.86,bus,excellent,rain,52.74,Kathmandu,Bhaktapur,city
13.95,4.09,15.69,truck,fair,cloudy,60.65,Kathmandu,Bhaktapur,city
405.15,22.58,47.36,scooter,good,clear,498.04,Kathmandu,Dharan,highway
12.92,15.38,31.1,car,poor,dust,75.62,Pokhara,Sarangkot,hill
15.7,18.31,28.73,motorcycle,fair,cloudy,68.77,Pokhara,Lekhnath,city
60.03,12.53,45.81,bus,good,rain,130.91,Birgunj,Hetauda,terai
400.67,1.28,72.25,car,excellent,cloudy,375.71,Kathmandu,Dharan,highway
136.83,1.63,47.73,bus,fair,clear,229.62,Kathmandu,Chitwan,highway
120.75,4.28,56.29,bus,excellent,clear,134.1,Pokhara,Butwal,highway
142.66,18.56,48.14,jeep,poor,clear,319.88,Kathmandu,Birgunj,highway
126.74,15.69,50.43,jeep,fair,cloudy,211.63,Pokhara,Butwal,highway
30.71,7.1,38.26,jeep,poor,rain,263.37,Kathmandu,Dhulikhel,hill
33.17,3.52,22.79,jeep,fair,clear,121.21,Kathmandu,Nagarkot,hill
32.22,14.96,55.14,microbus,good,rain,48.01,Biratnagar,Dharan,terai
35.39,22.41,47.2,jeep,fair,cloudy,52.41,Dharan,Biratnagar,highway
7.33,12.19,30.32,car,good,dust,22.56,Biratnagar,Itahari,city
7.41,11.47,14.42,jeep,good,fog,59.18,Biratnagar,Itahari,city
23.58,8.75,58.12,car,fair,rain,79.48,Bhairahawa,Butwal,terai
34.91,17.91,38.13,motorcycle,good,cloudy,120.5,Kathmandu,Nagarkot,hill
136.78,12.81,60.99,jeep,poor,clear,261.08,Kathmandu,Chitwan,highway
8.17,9.62,20.66,bus,poor,clear,62.65,Biratnagar,Itahari,city
182.55,10.7,53.91,jeep,fair,cloudy,242.97,Kathmandu,Pokhara,highway
70.84,16.82,66.77,motorcycle,fair,rain,233.92,Birgunj,Hetauda,terai
34.86,23.36,39.75,truck,good,clear,60.63,Biratnagar,Dharan,terai
29.5,22.35,22.67,scooter,fair,clear,130.9,Kathmandu,Nagarkot,hill
65.33,14.92,57.53,microbus,good,cloudy,71.97,Birgunj,Hetauda,terai
32.27,20.43,18.44,scooter,fair,clear,166.24,Kathmandu,Nagarkot,hill
40.01,3.99,33.33,truck,good,cloudy,126.56,Dharan,Dhankuta,hill
67.49,19.95,40.69,microbus,good,clear,107.44,Birgunj,Hetauda,terai
14.89,18.16,19.99,truck,excellent,cloudy,90.47,Pokhara,Lekhnath,city
149.32,19.01,49.12,microbus,fair,rain,427.21,Kathmandu,Chitwan,highway
39.83,19.84,43.28,car,poor,clear,205.22,Dharan,Dhankuta,hill
137.47,4.4,41.36,bus,fair,clear,257.89,Kathmandu,Chitwan,highway
123.59,21.92,61.19,jeep,good,cloudy,143.09,Pokhara,Butwal,highway
207.24,9.02,54.55,microbus,fair,rain,683.26,Kathmandu,Pokhara,highway
204.0,4.24,55.29,car,excellent,fog,267.58,Kathmandu,Pokhara,highway
280.93,4.61,59.31,motorcycle,poor,rain,728.65,Kathmandu,Bhairahawa,highway
28.47,1.12,35.82,car,fair,clear,79.54,Kathmandu,Dhulikhel,hill
37.63,11.41,56.39,car,good,clear,44.65,Dharan,Biratnagar,highway
121.58,17.31,63.81,bus,fair,cloudy,342.2,Kathmandu,Birgunj,highway
250.09,11.08,41.43,truck,good,cloudy,363.83,Kathmandu,Bhairahawa,highway
134.65,4.43,60.57,motorcycle,good,cloudy,131.6,Pokhara,Butwal,highway
6.92,11.63,22.33,microbus,poor,rain,57.9,Kathmandu,Patan,city
126.09,23.1,64.99,car,good,clear,112.55,Kathmandu,Birgunj,highway
21.04,7.22,46.6,jeep,good,clear,40.72,Bhairahawa,Butwal,terai
6.57,14.91,20.79,scooter,good,clear,38.69,Kathmandu,Patan,city
147.2,19.77,49.53,bus,poor,fog,366.08,Kathmandu,Chitwan,highway
37.71,14.16,57.88,jeep,fair,rain,72.8,Dharan,Biratnagar,highway
37.04,2.0,57.22,jeep,fair,cloudy,48.05,Dharan,Biratnagar,highway
13.94,6.8,17.67,jeep,good,rain,84.52,Kathmandu,Bhaktapur,city
6.86,18.15,18.03,scooter,fair,clear,55.31,Kathmandu,Patan,city
7.19,13.53,27.41,microbus,good,cloudy,23.3,Kathmandu,Patan,city
125.04,22.45,49.69,jeep,excellent,cloudy,139.61,Pokhara,Butwal,highway
131.19,9.58,39.53,truck,fair,rain,632.71,Pokhara,Butwal,highway
144.82,14.61,62.41,bus,good,fog,205.85,Kathmandu,Birgunj,highway
7.34,21.78,20.18,motorcycle,excellent,clear,17.77,Kathmandu,Patan,city
37.87,6.37,57.18,car,good,rain,74.9,Biratnagar,Dharan,terai
431.63,20.14,50.97,jeep,good,clear,534.89,Kathmandu,Dharan,highway
133.52,9.43,63.21,microbus,good,dust,203.22,Kathmandu,Birgunj,highway
12.04,4.59,21.23,bus,good,clear,35.9,Kathmandu,Bhaktapur,city
142.31,1.69,43.46,microbus,fair,rain,330.01,Kathmandu,Birgunj,highway
12.76,11.64,35.28,motorcycle,excellent,cloudy,29.96,Pokhara,Sarangkot,hill
28.7,2.27,25.35,car,poor,cloudy,176.53,Kathmandu,Dhulikhel,hill
30.94,12.58,33.62,truck,fair,dust,85.8,Kathmandu,Nagarkot,hill
7.83,11.09,27.67,microbus,good,clear,20.33,Biratnagar,Itahari,city
34.69,21.62,64.98,jeep,poor,fog,84.92,Dharan,Biratnagar,highway
423.48,16.68,56.36,car,good,fog,823.7,Kathmandu,Dharan,highway
150.78,20.12,45.53,jeep,fair,rain,364.65,Kathmandu,Chitwan,highway
16.02,21.26,27.5,bus,fair,cloudy,42.22,Pokhara,Lekhnath,city
149.3,21.38,47.37,microbus,fair,cloudy,257.42,Kathmandu,Chitwan,highway
32.11,17.06,27.63,microbus,fair,fog,241.83,Kathmandu,Nagarkot,hill
13.02,10.89,17.72,truck,good,cloudy,57.29,Kathmandu,Bhaktapur,city
46.2,22.33,30.71,bus,fair,clear,168.75,Dharan,Dhankuta,hill
12.65,2.32,36.98,motorcycle,fair,clear,28.79,Kathmandu,Bhaktapur,city
8.65,19.76,16.85,jeep,good,cloudy,32.54,Biratnagar,Itahari,city
193.73,5.92,40.92,truck,good,rain,503.01,Kathmandu,Pokhara,highway
68.66,3.02,59.55,motorcycle,fair,fog,226.51,Birgunj,Hetauda,terai
7.42,22.68,14.53,jeep,fair,cloudy,44.15,Biratnagar,Itahari,city
40.33,7.08,20.15,scooter,fair,dust,270.24,Dharan,Dhankuta,hill
8.64,9.88,24.53,truck,excellent,rain,59.52,Biratnagar,Itahari,city
211.15,19.93,38.01,truck,fair,rain,641.39,Kathmandu,Pokhara,highway
143.77,10.41,59.17,motorcycle,good,clear,160.69,Kathmandu,Chitwan,highway
214.03,23.19,42.88,microbus,good,clear,366.33,Kathmandu,Pokhara,highway
39.57,6.19,25.59,truck,poor,cloudy,192.49,Dharan,Dhankuta,hill
8.69,6.27,30.57,motorcycle,excellent,clear,16.16,Biratnagar,Itahari,city
136.97,21.77,72.02,car,excellent,clear,119.46,Pokhara,Butwal,highway
154.58,3.01,55.92,bus,good,clear,167.33,Kathmandu,Chitwan,highway
44.96,2.74,33.32,microbus,poor,rain,331.83,Dharan,Dhankuta,hill
6.45,22.8,21.55,motorcycle,fair,cloudy,22.8,Kathmandu,Patan,city
251.39,16.18,52.04,jeep,excellent,cloudy,372.16,Kathmandu,Bhairahawa,highway
31.03,4.81,25.68,microbus,good,rain,173.29,Kathmandu,Nagarkot,hill
6.35,13.62,25.48,motorcycle,fair,rain,31.3,Kathmandu,Patan,city
35.06,3.59,49.46,jeep,fair,cloudy,56.26,Dharan,Biratnagar,highway
21.66,16.55,38.69,truck,fair,dust,60.5,Bhairahawa,Butwal,terai
70.75,16.06,44.01,scooter,good,rain,179.65,Birgunj,Hetauda,terai
35.93,15.75,66.16,car,poor,clear,41.46,Biratnagar,Dharan,terai
36.05,0.72,51.48,car,good,rain,99.52,Dharan,Biratnagar,highway
12.37,15.71,20.67,scooter,poor,fog,90.09,Kathmandu,Bhaktapur,city
13.85,10.77,34.45,car,good,clear,33.13,Kathmandu,Bhaktapur,city
423.17,19.19,63.18,bus,poor,fog,806.2,Kathmandu,Dharan,highway
38.97,6.49,21.9,truck,excellent,rain,261.38,Dharan,Dhankuta,hill
152.96,1.26,63.41,motorcycle,excellent,rain,228.08,Kathmandu,Chitwan,highway
8.77,10.54,15.16,scooter,fair,cloudy,60.3,Biratnagar,Itahari,city
7.68,15.17,21.39,jeep,fair,dust,38.22,Kathmandu,Patan,city
31.65,6.83,71.03,motorcycle,fair,clear,30.37,Biratnagar,Dharan,terai
143.0,19.45,47.88,microbus,excellent,dust,287.89,Kathmandu,Birgunj,highway
158.13,2.22,47.62,microbus,fair,cloudy,287.17,Kathmandu,Chitwan,highway
182.72,5.02,72.33,car,good,rain,256.74,Kathmandu,Pokhara,highway
126.8,23.58,43.87,scooter,good,clear,168.45,Kathmandu,Birgunj,highway
38.11,9.71,57.27,bus,excellent,rain,66.46,Dharan,Biratnagar,highway
13.42,3.63,27.43,truck,good,clear,42.13,Pokhara,Sarangkot,hill
22.83,22.04,53.85,motorcycle,excellent,cloudy,27.28,Bhairahawa,Butwal,terai
32.92,18.27,41.01,bus,good,cloudy,64.32,Biratnagar,Dharan,terai
149.01,8.98,67.92,car,excellent,cloudy,180.36,Kathmandu,Chitwan,highway
11.82,14.56,20.97,motorcycle,excellent,rain,61.77,Kathmandu,Bhaktapur,city
15.4,10.51,22.32,microbus,good,fog,65.7,Pokhara,Lekhnath,city
130.79,14.21,47.9,microbus,good,clear,179.25,Kathmandu,Birgunj,highway
212.97,6.58,35.51,scooter,fair,cloudy,534.99,Kathmandu,Pokhara,highway
8.09,19.72,26.86,bus,good,clear,19.77,Biratnagar,Itahari,city
181.12,5.73,50.6,microbus,excellent,rain,372.63,Kathmandu,Pokhara,highway
125.19,9.43,57.92,car,good,clear,200.82,Pokhara,Butwal,highway
13.39,15.02,26.69,jeep,poor,clear,58.16,Pokhara,Sarangkot,hill
13.88,3.65,19.28,truck,excellent,cloudy,44.9,Pokhara,Lekhnath,city
36.38,9.14,56.76,truck,good,cloudy,56.67,Dharan,Biratnagar,highway
133.65,8.87,64.39,microbus,poor,clear,241.99,Kathmandu,Birgunj,highway
23.89,6.59,56.24,car,good,fog,34.33,Bhairahawa,Butwal,terai
14.11,2.29,15.54,bus,fair,cloudy,73.94,Pokhara,Lekhnath,city
132.36,7.5,55.1,microbus,fair,clear,318.38,Kathmandu,Chitwan,highway
32.22,21.96,21.3,bus,fair,clear,169.86,Kathmandu,Dhulikhel,hill
64.59,14.19,48.55,microbus,fair,cloudy,108.0,Birgunj,Hetauda,terai
13.96,4.53,17.66,jeep,good,cloudy,53.73,Kathmandu,Bhaktapur,city
30.78,0.27,17.8,scooter,poor,cloudy,214.03,Kathmandu,Dhulikhel,hill
33.27,7.33,70.51,jeep,good,clear,39.58,Dharan,Biratnagar,highway
298.33,1.92,76.55,motorcycle,fair,rain,456.18,Kathmandu,Bhairahawa,highway
23.39,5.15,56.57,jeep,fair,cloudy,32.2,Bhairahawa,Butwal,terai
11.77,9.11,28.79,bus,fair,clear,54.71,Pokhara,Sarangkot,hill
33.02,12.52,29.3,microbus,good,dust,101.13,Kathmandu,Nagarkot,hill
143.27,21.2,52.7,jeep,good,clear,161.46,Kathmandu,Chitwan,highway
27.69,21.08,27.41,bus,good,dust,85.03,Kathmandu,Dhulikhel,hill
27.64,0.0,31.41,truck,good,cloudy,85.64,Kathmandu,Dhulikhel,hill
31.46,20.32,27.6,microbus,poor,clear,151.75,Kathmandu,Nagarkot,hill
32.54,1.59,52.79,microbus,fair,cloudy,42.6,Dharan,Biratnagar,highway
8.49,18.72,13.47,scooter,fair,clear,101.09,Biratnagar,Itahari,city
288.3,6.98,66.67,jeep,excellent,cloudy,232.63,Kathmandu,Bhairahawa,highway
132.3,2.89,62.36,jeep,fair,dust,191.99,Pokhara,Butwal,highway
8.16,16.7,20.57,microbus,good,clear,43.88,Biratnagar,Itahari,city
417.81,11.77,59.44,microbus,good,cloudy,434.2,Kathmandu,Dharan,highway
298.58,8.47,66.51,jeep,fair,cloudy,399.39,Kathmandu,Bhairahawa,highway
34.26,9.56,28.51,truck,good,rain,271.5,Kathmandu,Nagarkot,hill
64.39,10.26,38.07,scooter,good,clear,158.36,Birgunj,Hetauda,terai
416.59,21.98,49.74,truck,excellent,clear,420.74,Kathmandu,Dharan,highway
14.28,21.29,19.47,scooter,excellent,clear,39.43,Pokhara,Lekhnath,city
133.73,8.51,81.87,motorcycle,good,clear,133.4,Pokhara,Butwal,highway
7.85,6.11,15.61,scooter,good,clear,28.36,Biratnagar,Itahari,city
133.2,20.35,77.7,motorcycle,fair,dust,142.34,Kathmandu,Birgunj,highway
132.24,1.9,73.78,motorcycle,good,fog,128.9,Kathmandu,Chitwan,highway
204.1,2.43,63.32,bus,fair,clear,248.49,Kathmandu,Pokhara,highway
39.99,3.82,28.14,jeep,good,cloudy,143.21,Dharan,Dhankuta,hill
60.48,23.23,56.84,jeep,fair,clear,105.86,Birgunj,Hetauda,terai
15.29,17.49,12.09,scooter,fair,cloudy,244.37,Pokhara,Lekhnath,city
21.85,7.54,49.73,car,excellent,rain,57.48,Bhairahawa,Butwal,terai
32.76,23.75,23.82,scooter,poor,clear,172.67,Kathmandu,Dhulikhel,hill
15.69,15.47,22.92,scooter,fair,fog,91.44,Pokhara,Lekhnath,city
38.07,6.23,72.29,motorcycle,fair,fog,87.14,Dharan,Biratnagar,highway
416.34,4.56,55.33,car,good,rain,636.32,Kathmandu,Dharan,highway
45.44,12.49,21.98,bus,good,cloudy,173.72,Dharan,Dhankuta,hill
45.6,21.85,30.76,scooter,fair,clear,245.96,Dharan,Dhankuta,hill
12.2,9.84,23.9,scooter,fair,clear,79.77,Pokhara,Sarangkot,hill
134.27,10.2,64.35,jeep,fair,rain,222.88,Kathmandu,Birgunj,highway
134.57,2.53,67.23,jeep,fair,clear,155.2,Pokhara,Butwal,highway
138.56,16.43,36.41,scooter,good,clear,337.85,Kathmandu,Birgunj,highway
42.85,20.53,36.42,jeep,poor,rain,238.41,Dharan,Dhankuta,hill
135.67,9.31,58.45,truck,fair,rain,349.85,Kathmandu,Chitwan,highway
23.67,7.91,49.07,car,fair,clear,48.53,Bhairahawa,Butwal,terai
290.81,3.44,65.99,microbus,excellent,rain,385.23,Kathmandu,Bhairahawa,highway
440.53,18.3,47.23,bus,good,dust,1549.51,Kathmandu,Dharan,highway
61.51,22.56,54.69,jeep,poor,clear,116.9,Birgunj,Hetauda,terai
256.2,10.67,62.91,bus,poor,fog,474.71,Kathmandu,Bhairahawa,highway
15.11,10.19,26.15,motorcycle,good,rain,68.7,Pokhara,Lekhnath,city
452.25,21.56,61.11,jeep,fair,fog,1163.5,Kathmandu,Dharan,highway
6.95,18.72,21.1,car,fair,cloudy,83.53,Kathmandu,Patan,city
8.28,11.77,16.99,microbus,good,cloudy,34.66,Biratnagar,Itahari,city
146.11,6.05,40.65,bus,good,clear,217.52,Kathmandu,Birgunj,highway
42.51,1.13,33.84,bus,good,clear,157.21,Dharan,Dhankuta,hill
215.15,0.65,50.29,microbus,poor,dust,455.79,Kathmandu,Pokhara,highway
31.95,17.46,21.53,truck,fair,fog,250.56,Kathmandu,Nagarkot,hill
256.27,20.02,47.86,scooter,fair,cloudy,409.94,Kathmandu,Bhairahawa,highway
438.76,7.06,66.77,car,good,clear,571.1,Kathmandu,Dharan,highway
36.67,21.41,68.25,car,excellent,clear,34.66,Biratnagar,Dharan,terai
139.41,4.63,55.04,microbus,excellent,rain,367.67,Kathmandu,Birgunj,highway
192.46,13.07,52.06,scooter,good,cloudy,256.97,Kathmandu,Pokhara,highway
7.37,0.3,17.69,scooter,fair,clear,27.54,Kathmandu,Patan,city
15.13,9.37,28.23,jeep,good,rain,119.49,Pokhara,Lekhnath,city
65.68,22.9,55.82,bus,fair,rain,140.92,Birgunj,Hetauda,terai
8.32,5.49,17.76,microbus,excellent,rain,44.66,Biratnagar,Itahari,city
6.73,1.38,27.75,motorcycle,fair,clear,20.0,Kathmandu,Patan,city
36.54,3.58,40.22,scooter,fair,dust,83.38,Biratnagar,Dharan,terai
13.97,15.65,28.89,bus,poor,rain,100.64,Pokhara,Sarangkot,hill
14.16,19.48,27.87,jeep,good,rain,51.93,Kathmandu,Bhaktapur,city
34.28,18.79,33.21,truck,good,clear,124.75,Kathmandu,Nagarkot,hill
59.92,18.96,61.86,car,good,clear,92.87,Birgunj,Hetauda,terai
13.83,1.4,28.05,car,excellent,fog,59.91,Pokhara,Sarangkot,hill
121.98,4.99,61.58,motorcycle,fair,clear,147.09,Pokhara,Butwal,highway
15.25,15.31,26.34,jeep,fair,clear,54.19,Pokhara,Lekhnath,city
266.82,0.03,63.77,jeep,good,clear,435.79,Kathmandu,Bhairahawa,highway
131.94,9.23,45.3,truck,fair,rain,453.85,Kathmandu,Chitwan,highway
34.77,22.13,68.11,car,excellent,clear,29.59,Biratnagar,Dharan,terai
255.58,0.98,77.98,motorcycle,fair,rain,416.36,Kathmandu,Bhairahawa,highway
116.68,23.03,56.33,truck,fair,cloudy,132.13,Pokhara,Butwal,highway
32.0,6.38,63.93,car,poor,clear,46.78,Biratnagar,Dharan,terai
16.04,2.14,16.08,scooter,excellent,dust,56.79,Pokhara,Lekhnath,city
44.95,12.05,44.47,car,good,rain,132.88,Dharan,Dhankuta,hill
69.39,14.42,60.02,car,good,clear,133.44,Birgunj,Hetauda,terai
119.37,3.76,85.49,motorcycle,fair,clear,109.64,Pokhara,Butwal,highway
28.53,20.56,39.34,car,good,fog,77.74,Kathmandu,Dhulikhel,hill
43.58,2.85,24.25,microbus,excellent,rain,197.75,Dharan,Dhankuta,hill
258.48,5.37,50.09,scooter,good,clear,298.17,Kathmandu,Bhairahawa,highway
132.24,11.5,65.05,jeep,good,cloudy,138.93,Pokhara,Butwal,highway
31.87,4.34,43.43,motorcycle,good,clear,56.52,Kathmandu,Nagarkot,hill
403.52,5.43,75.12,car,good,rain,513.21,Kathmandu,Dharan,highway
35.14,19.59,39.38,scooter,good,dust,95.66,Biratnagar,Dharan,terai
14.35,17.23,32.72,motorcycle,fair,rain,87.73,Pokhara,Lekhnath,city
28.5,16.14,32.94,bus,excellent,clear,85.98,Kathmandu,Dhulikhel,hill
271.9,23.91,48.95,scooter,good,cloudy,389.33,Kathmandu,Bhairahawa,highway
30.0,11.9,34.77,motorcycle,poor,clear,120.76,Kathmandu,Dhulikhel,hill
22.3,18.95,51.62,bus,good,cloudy,36.04,Bhairahawa,Butwal,terai
149.86,21.68,42.78,bus,fair,rain,443.1,Kathmandu,Chitwan,highway
12.13,7.68,33.73,bus,fair,clear,43.99,Pokhara,Sarangkot,hill
32.93,17.41,45.25,microbus,fair,fog,85.48,Biratnagar,Dharan,terai
15.2,8.41,23.37,car,good,rain,125.14,Pokhara,Lekhnath,city
134.07,2.67,78.9,motorcycle,good,cloudy,119.86,Kathmandu,Birgunj,highway
32.58,7.35,36.15,motorcycle,poor,cloudy,164.65,Kathmandu,Dhulikhel,hill
36.59,17.49,39.01,microbus,excellent,dust,78.89,Biratnagar,Dharan,terai
34.83,18.43,30.09,truck,poor,rain,479.1,Kathmandu,Nagarkot,hill
138.28,2.9,49.4,truck,fair,clear,224.29,Kathmandu,Chitwan,highway
118.08,3.52,66.27,jeep,good,cloudy,118.87,Pokhara,Butwal,highway
20.19,11.03,45.47,truck,good,rain,37.29,Bhairahawa,Butwal,terai
31.75,9.25,31.18,truck,good,cloudy,122.05,Kathmandu,Dhulikhel,hill
30.62,15.65,23.96,bus,fair,dust,160.97,Kathmandu,Nagarkot,hill
68.04,7.01,43.73,bus,good,rain,229.94,Birgunj,Hetauda,terai
40.75,6.3,25.48,jeep,good,rain,165.91,Dharan,Dhankuta,hill
31.19,2.35,30.95,car,fair,rain,220.67,Kathmandu,Nagarkot,hill
8.73,8.65,36.61,motorcycle,fair,clear,25.48,Biratnagar,Itahari,city
28.02,2.36,24.47,jeep,excellent,clear,83.17,Kathmandu,Dhulikhel,hill
284.32,5.74,59.92,motorcycle,excellent,clear,366.09,Kathmandu,Bhairahawa,highway
120.52,7.65,63.12,microbus,good,cloudy,159.74,Pokhara,Butwal,highway
36.8,17.53,72.91,motorcycle,fair,clear,47.52,Biratnagar,Dharan,terai
14.19,12.7,32.36,car,good,rain,47.4,Kathmandu,Bhaktapur,city
15.68,21.27,18.24,scooter,poor,rain,164.51,Pokhara,Lekhnath,city
37.97,15.11,40.17,motorcycle,good,clear,74.18,Dharan,Dhankuta,hill
31.64,10.15,47.33,truck,poor,cloudy,62.81,Dharan,Biratnagar,highway
30.03,14.41,40.3,jeep,good,clear,93.43,Kathmandu,Nagarkot,hill
35.71,19.71,66.47,car,fair,rain,120.95,Biratnagar,Dharan,terai
34.55,1.58,29.59,microbus,fair,cloudy,123.4,Kathmandu,Nagarkot,hill
44.65,20.57,37.9,microbus,fair,clear,116.96,Dharan,Dhankuta,hill
131.75,12.86,46.47,truck,fair,cloudy,210.43,Kathmandu,Birgunj,highway
12.11,18.98,26.28,microbus,good,cloudy,57.81,Pokhara,Sarangkot,hill
61.86,22.87,41.87,scooter,poor,clear,151.86,Birgunj,Hetauda,terai
34.98,22.92,64.13,microbus,fair,clear,31.27,Dharan,Biratnagar,highway
7.69,3.19,23.98,jeep,poor,rain,49.51,Kathmandu,Patan,city
123.6,17.03,41.32,bus,fair,dust,331.81,Kathmandu,Birgunj,highway
431.16,9.21,60.09,microbus,fair,clear,1091.34,Kathmandu,Dharan,highway
20.51,6.57,57.6,microbus,fair,clear,23.11,Bhairahawa,Butwal,terai
16.05,13.62,14.43,microbus,excellent,clear,125.29,Pokhara,Lekhnath,city
6.35,15.77,16.7,microbus,good,clear,27.05,Kathmandu,Patan,city
155.3,19.67,52.21,truck,fair,clear,233.79,Kathmandu,Chitwan,highway
13.94,2.94,33.21,motorcycle,good,clear,26.39,Kathmandu,Bhaktapur,city
12.57,16.14,30.81,car,excellent,cloudy,38.49,Kathmandu,Bhaktapur,city
12.56,22.7,23.18,scooter,fair,clear,53.86,Pokhara,Sarangkot,hill
31.62,0.46,44.24,motorcycle,good,cloudy,61.41,Kathmandu,Dhulikhel,hill
21.82,17.78,44.95,bus,good,dust,44.26,Bhairahawa,Butwal,terai
15.15,0.55,24.41,scooter,fair,cloudy,52.67,Pokhara,Lekhnath,city
33.88,2.54,42.72,scooter,excellent,cloudy,49.76,Biratnagar,Dharan,terai
8.25,16.69,29.07,motorcycle,good,clear,35.85,Biratnagar,Itahari,city
34.0,15.24,28.97,scooter,good,clear,104.82,Kathmandu,Nagarkot,hill
137.33,2.77,57.53,bus,good,clear,158.8,Kathmandu,Chitwan,highway
7.88,2.85,29.49,car,fair,clear,18.78,Biratnagar,Itahari,city
189.62,7.76,54.55,microbus,good,fog,477.82,Kathmandu,Pokhara,highway
14.96,14.01,20.33,microbus,fair,fog,102.23,Pokhara,Lekhnath,city
23.92,13.35,59.27,microbus,fair,dust,57.24,Bhairahawa,Butwal,terai
138.26,5.21,44.91,microbus,poor,cloudy,364.59,Kathmandu,Birgunj,highway
23.56,22.65,50.93,car,good,fog,42.63,Bhairahawa,Butwal,terai
13.48,14.37,21.9,truck,fair,clear,58.92,Kathmandu,Bhaktapur,city
27.99,8.03,26.52,bus,poor,fog,278.08,Kathmandu,Dhulikhel,hill
128.79,0.61,62.99,car,excellent,clear,118.81,Kathmandu,Birgunj,highway
122.72,4.35,73.51,motorcycle,good,clear,84.31,Pokhara,Butwal,highway
13.77,20.6,20.53,jeep,excellent,rain,61.93,Kathmandu,Bhaktapur,city
58.98,21.94,41.34,bus,excellent,clear,92.16,Birgunj,Hetauda,terai
262.81,11.12,51.24,scooter,poor,rain,784.5,Kathmandu,Bhairahawa,highway
129.54,1.36,69.29,jeep,fair,clear,136.43,Kathmandu,Birgunj,highway
